source	type	variable	value	term
Aurum	Medcode	DEPRESSION	399961000006118	Dysthymia (disorder)
Aurum	Medcode	DEPRESSION	401766011	Major depression, single episode (disorder)
Aurum	Medcode	DEPRESSION	401866015	Severe depression (disorder)
Aurum	Medcode	DEPRESSION	401869010	Single major depressive episode, severe, with psychosis (disorder)
Aurum	Medcode	DEPRESSION	401871010	Depressive disorder (disorder)
Aurum	Medcode	DEPRESSION	401872015	Depressive disorder (disorder)
Aurum	Medcode	DEPRESSION	401873013	Recurrent depression (disorder)
Aurum	Medcode	DEPRESSION	401876017	Recurrent depression (disorder)
Aurum	Medcode	DEPRESSION	410861011	Endogenous depression - recurrent (disorder)
Aurum	Medcode	DEPRESSION	419841000006116	Mixed anxiety and depressive disorder (disorder)
Aurum	Medcode	DEPRESSION	423041000006119	Post-schizophrenic depression (disorder)
Aurum	Medcode	DEPRESSION	423611000006111	Reactive depression (situational) (disorder)
Aurum	Medcode	DEPRESSION	424531000006118	Severe depression (disorder)
Aurum	Medcode	DEPRESSION	424541000006111	Severe recurrent major depression with psychotic features (disorder)
Aurum	Medcode	DEPRESSION	424551000006113	Recurrent major depressive episodes, severe, with psychosis (disorder)
Aurum	Medcode	DEPRESSION	424561000006110	Recurrent brief depressive disorder (disorder)
Aurum	Medcode	DEPRESSION	424571000006115	Severe recurrent major depression with psychotic features (disorder)
Aurum	Medcode	DEPRESSION	424631000006119	Recurrent depression (disorder)
Aurum	Medcode	DEPRESSION	424641000006112	Recurrent depression (disorder)
Aurum	Medcode	DEPRESSION	424651000006114	Recurrent depression (disorder)
Aurum	Medcode	DEPRESSION	424671000006116	Recurrent major depressive episodes, severe, with psychosis (disorder)
Aurum	Medcode	DEPRESSION	424681000006118	Recurrent reactive depressive episodes, severe, with psychosis (disorder)
Aurum	Medcode	DEPRESSION	425411000006110	Seasonal affective disorder (disorder)
Aurum	Medcode	DEPRESSION	425501000006113	Schizoaffective disorder, depressive type (disorder)
Aurum	Medcode	DEPRESSION	425561000006114	Schizoaffective disorder, depressive type (disorder)
Aurum	Medcode	DEPRESSION	425691000006119	Schizoaffective disorder, depressive type (disorder)
Aurum	Medcode	DEPRESSION	425751000006115	Seasonal affective disorder (disorder)
Aurum	Medcode	DEPRESSION	426891000006114	Severe depression (disorder)
Aurum	Medcode	DEPRESSION	426911000006111	Reactive depression (situational) (disorder)
Aurum	Medcode	DEPRESSION	426921000006115	Single major depressive episode, severe, with psychosis (disorder)
Aurum	Medcode	DEPRESSION	426931000006117	Masked depression (disorder)
Aurum	Medcode	DEPRESSION	426941000006110	Reactive depression (situational) (disorder)
Aurum	Medcode	DEPRESSION	426951000006112	Reactive depressive psychosis (disorder)
Aurum	Medcode	DEPRESSION	426961000006114	Single major depressive episode, severe, with psychosis (disorder)
Aurum	Medcode	DEPRESSION	426971000006119	Reactive depression (situational) (disorder)
Aurum	Medcode	DEPRESSION	426981000006116	Reactive depressive psychosis (disorder)
Aurum	Medcode	DEPRESSION	426991000006118	Severe depression (disorder)
Aurum	Medcode	DEPRESSION	432511000006119	Severe depression (disorder)
Aurum	Medcode	DEPRESSION	441826016	Endogenous depression (disorder)
Aurum	Medcode	DEPRESSION	474171000006112	Agitated depression (disorder)
Aurum	Medcode	DEPRESSION	488211000006112	Mixed anxiety and depressive disorder (disorder)
Aurum	Medcode	DEPRESSION	5023901000006110	Post-schizophrenic depression (disorder)
Aurum	Medcode	DEPRESSION	5024071000006118	Mixed anxiety and depressive disorder (disorder)
Aurum	Medcode	DEPRESSION	513721000006114	Psychosis and severe depression co-occurrent and due to bipolar affective disorder (disorder)
Aurum	Medcode	DEPRESSION	6000711000006112	Moderate depression (disorder)
Aurum	Medcode	DEPRESSION	613781000006118	Dysthymia (disorder)
Aurum	Medcode	DEPRESSION	613791000006115	Depressive disorder (disorder)
Aurum	Medcode	DEPRESSION	6337491000006116	Major depressive disorder (disorder)
Aurum	Medcode	DEPRESSION	6337501000006112	Major depressive disorder (disorder)
Aurum	Medcode	DEPRESSION	642461000006116	Endogenous depression first episode (disorder)
Aurum	Medcode	DEPRESSION	675861000006113	Reactive depression (situational) (disorder)
Aurum	Medcode	DEPRESSION	677031000006115	Dysthymia (disorder)
Aurum	Medcode	DEPRESSION	677321000006115	Dysthymia (disorder)
Aurum	Medcode	DEPRESSION	7515151000006115	Depressive disorder in remission (disorder)
Aurum	Medcode	DEPRESSION	7803711000006118	Moderately severe major depression single episode (disorder)
Aurum	Medcode	DEPRESSION	8232571000006118	Single major depressive episode, severe, with psychosis, psychosis in remission (disorder)
Aurum	Medcode	DEPRESSION	8232591000006117	Recurrent major depressive episodes, severe, with psychosis, psychosis in remission (disorder)
Aurum	Medcode	DEPRESSION	8237831000006115	Recurrent major depressive episodes, in partial remission (disorder)
Aurum	Medcode	DEPRESSION	8465321000006112	Reactive depression, prolonged single episode (disorder)
Aurum	Medcode	DEPRESSION	882401000006115	Reactive depression (situational) (disorder)
Aurum	Medcode	DEPRESSION	882421000006113	Dysthymia (disorder)
Aurum	Medcode	DEPRESSION	882811000006119	[X]Mild depressive episode (disorder)
Aurum	Medcode	DEPRESSION	882821000006110	[X]Moderate depressive episode (disorder)
Aurum	Medcode	DEPRESSION	882831000006113	[X]Severe depressive episode without psychotic symptoms (disorder)
Aurum	Medcode	DEPRESSION	967791000006111	Cotard's syndrome (disorder)
Aurum	Medcode	DEPRESSION	9901161000006119	Mild major depressive disorder co-occurrent with anxiety single episode (disorder)
Aurum	Medcode	DEPRESSION	9901261000006114	Moderate major depressive disorder co-occurrent with anxiety single episode (disorder)
Aurum	Medcode	EGFR	12370051000006117	GFR (glomerular filtration rate) calculation technique
Aurum	Medcode	EGFR	12621921000006110	Estimated glomerular filtration rate by laboratory calculation
Aurum	Medcode	EGFR	12621931000006113	eGFR (estimated glomerular filtration rate) by laboratory calculation
Aurum	Medcode	EGFR	12680441000006113	GFR - glomerular filtration rate
Aurum	Medcode	EGFR	133205018	Glomerular filtration rate
Aurum	Medcode	EGFR	1540241000006111	GFR (glomerular filtration rate) calculated by abbreviated Modification of Diet in Renal Disease Study Group calculation adjusted for African American origin
Aurum	Medcode	EGFR	1744631000006112	Estimated glomerular filtration rate (eGFR) monitoring
Aurum	Medcode	EGFR	1855001000006114	EGFR 3 month repeat test for CKD not diagnostic
Aurum	Medcode	EGFR	1866321000006117	Estimated glomerular filtration rate using Chronic Kidney Disease Epidemiology Collaboration formula
Aurum	Medcode	EGFR	1942821000006111	eGFR (estimated glomerular filtration rate) using cystatin C Chronic Kidney Disease Epidemiology Collaboration equation per 1.73 square metres
Aurum	Medcode	EGFR	1942831000006114	eGFR (estimated glomerular filtration rate) using creatinine Chronic Kidney Disease Epidemiology Collaboration equation per 1.73 square metres
Aurum	Medcode	EGFR	259690012	Creatinine clearance-glomerular filtration normal
Aurum	Medcode	EGFR	259691011	Creatinine clearance-glomerular filtration abnormal
Aurum	Medcode	EGFR	371441000000114	Glomerular filtration rate testing
Aurum	Medcode	EGFR	5451521000006118	With GFR
Aurum	Medcode	EGFR	5451531000006115	With glomerular filtration rate
Aurum	Medcode	EGFR	8069731000006118	Glomerular filtration rate calculated by abbreviated Modification of Diet in Renal Disease Study Group calculation adjusted for African American origin
Aurum	Medcode	EGFR	8250311000006118	Estimation of glomerular filtration rate
Aurum	Medcode	EGFR	8294821000006118	eGFR (estimated glomerular filtration rate) using CKD-Epi (Chronic Kidney Disease Epidemiology Collaboration) formula
Aurum	Medcode	EGFR	8352981000006116	eGFR (estimated glomerular filtration rate) using creatinine CKD-EPI (Chronic Kidney Disease Epidemiology Collaboration) equation
Aurum	Medcode	EGFR	976481000006110	GFR (glomerular filtration rate) calculated by abbreviated Modification of Diet in Renal Disease Study Group calculation
Aurum	Medcode	HBA1C	12622041000006111	HbA1c (haemoglobin A1c) molar concentration in blood
Aurum	Medcode	HBA1C	1753211000006115	HbA1c (haemoglobin A1c) target level - IFCC (International Federation of Clinical Chemistry and Laboratory Medicine) standardised
Aurum	Medcode	HBA1C	1986181000006111	HbA1c (haemoglobin A1c) level (diagnostic reference range) - IFCC (International Federation of Clinical Chemistry and Laboratory Medicine) standardised
Aurum	Medcode	HBA1C	1986191000006114	HbA1c (haemoglobin A1c) level (monitoring ranges) - IFCC (International Federation of Clinical Chemistry and Laboratory Medicine) standardised
Aurum	Medcode	HBA1C	3199181000006110	HbA1c - Haemoglobin A1c level
Aurum	Medcode	HBA1C	3199191000006113	HbA1c - Hemoglobin A1c level
Aurum	Medcode	HBA1C	457954013	HbA1c level (Diabetes Control and Complications Trial aligned)
Aurum	Medcode	HBA1C	5417451000006114	Glycosylated haemoglobin
Aurum	Medcode	HBA1C	6036701000006116	HbA1c measurement (DCCT aligned)
Aurum	Medcode	HBA1C	6036711000006118	HbA1c level (DCCT aligned)
Aurum	Medcode	HBA1C	7285141000006111	HBA1c (Haemoglobin A1c) level
Aurum	Medcode	HBA1C	7285151000006113	HBA1c (Hemoglobin A1c) level
Aurum	Medcode	HBA1C	7318701000006114	HbA1c (haemoglobin A1c) target - IFCC (International Federation of Clinical Chemistry and Laboratory Medicine) standardised
Aurum	Medcode	HBA1C	7960861000006110	Glycated haemoglobin
Aurum	Medcode	HBA1C	7960871000006115	Glycated hemoglobin
Aurum	Medcode	HBA1C	7960891000006119	Glycated haemoglobin-A1c
Aurum	Medcode	HBA1C	7960911000006117	HbA1c - Glycated hemoglobin-A1c
Aurum	Medcode	HBA1C	7960921000006113	HbA1c - Glycated haemoglobin-A1c
Aurum	Medcode	HBA1C	803891000006119	Glycated haemoglobin
Aurum	Medcode	HBA1C	804121000006112	Glycosylated Hb
Aurum	Medcode	HEIGHT	11905141000006112	O/E - height
Aurum	Medcode	HEIGHT	1910921000006114	Estimated height
Aurum	Medcode	HEIGHT	1910931000006112	Reported height
Aurum	Medcode	HEIGHT	253669010	Standing height
Aurum	Medcode	HEIGHT	253676017	O/E - height NOS
Aurum	Medcode	HEIGHT	2729021000006118	Measuring height of patient
Aurum	Medcode	HEIGHT	3315711000006110	Body height measure
Aurum	Medcode	HEIGHT	3315721000006119	Body height
Aurum	Medcode	HEIGHT	4551671000006115	On examination - height
Aurum	Medcode	HEIGHT	5256071000006119	General finding of height
Aurum	Medcode	HEIGHT	923831000006115	O/E - height
Aurum	Medcode	HEIGHT	957731000006119	Height weight & BP
Aurum	Medcode	HEIGHT	982601000006111	Height (Over)
Aurum	Medcode	HEIGHT	982611000006114	Height (Under)
Aurum	Medcode	HEIGHT_WEIGHT	253866018	Height and weight
Aurum	Medcode	HEIGHT_WEIGHT	957731000006119	Height weight & BP
Aurum	Medcode	HYPERTENSION	1011861000006110	adverse reaction to antihypertensive drugs
Aurum	Medcode	HYPERTENSION	1011871000006115	adverse reaction to vasodilator antihypertensive drugs
Aurum	Medcode	HYPERTENSION	1011881000006117	adverse reaction to centrally acting antihypertensive drugs
Aurum	Medcode	HYPERTENSION	108730018	malignant hypertensive renal disease
Aurum	Medcode	HYPERTENSION	11777411000006112	renal disease due to hypertension
Aurum	Medcode	HYPERTENSION	12487991000006112	hypertensive treatm.changed
Aurum	Medcode	HYPERTENSION	12488211000006112	hypertension treatm. started
Aurum	Medcode	HYPERTENSION	12488221000006116	hypertension treatm.stopped
Aurum	Medcode	HYPERTENSION	12496011	hypertensive retinopathy
Aurum	Medcode	HYPERTENSION	12726231000006116	adverse reaction to other antihypertensives
Aurum	Medcode	HYPERTENSION	12726241000006112	adverse reaction to antihypertensives nos
Aurum	Medcode	HYPERTENSION	131046010	malignant essential hypertension
Aurum	Medcode	HYPERTENSION	1409014	benign hypertensive renal disease
Aurum	Medcode	HYPERTENSION	151161000006115	secondary malignant hypertension
Aurum	Medcode	HYPERTENSION	1529013	blind hypertensive eye
Aurum	Medcode	HYPERTENSION	158241000006117	secondary hypertension nos
Aurum	Medcode	HYPERTENSION	1706551000000114	hypertension 9 month review
Aurum	Medcode	HYPERTENSION	1780252014	hypertension treatment refused
Aurum	Medcode	HYPERTENSION	1780253016	hypertension six month review
Aurum	Medcode	HYPERTENSION	1780318013	moderate hypertension control
Aurum	Medcode	HYPERTENSION	1780319017	hypertension annual review
Aurum	Medcode	HYPERTENSION	1806071000006118	stage 1 hypertension
Aurum	Medcode	HYPERTENSION	1806081000006115	stage 2 hypertension
Aurum	Medcode	HYPERTENSION	1806141000006113	severe hypertension
Aurum	Medcode	HYPERTENSION	1823901000006112	hypertension confirmed
Aurum	Medcode	HYPERTENSION	1846941000006119	stage 1 hypertension (nice - nat ins for hth clin excl 2011)
Aurum	Medcode	HYPERTENSION	1846961000006115	severe hypertension (nat inst for health clinical ex 2011)
Aurum	Medcode	HYPERTENSION	1846991000006111	stage 2 hypertension (nice - nat ins for hth clin excl 2011)
Aurum	Medcode	HYPERTENSION	1908711000006115	stage 1 hyperten (nice 2011) without evidnce end organ damge
Aurum	Medcode	HYPERTENSION	1908721000006111	stage 1 hyperten (nice 2011) with evidnce end organ damge
Aurum	Medcode	HYPERTENSION	19411000006110	other pre-exist hypertension in preg/childb/puerp + p/n comp
Aurum	Medcode	HYPERTENSION	19421000006119	other pre-exist hypertension in preg/childb/puerp-not deliv
Aurum	Medcode	HYPERTENSION	19431000006116	other pre-existing hypertension in preg/childb/puerp - deliv
Aurum	Medcode	HYPERTENSION	19441000006114	other pre-existing hypertension in preg/childb/puerp nos
Aurum	Medcode	HYPERTENSION	19451000006111	other pre-existing hypertension in preg/childb/puerp unspec
Aurum	Medcode	HYPERTENSION	1992471000006116	vte risk assessment - uncontrolled systolic hypertension
Aurum	Medcode	HYPERTENSION	2011000033113	antihypertensive drugs
Aurum	Medcode	HYPERTENSION	2115801000000110	hypertension self-management plan review
Aurum	Medcode	HYPERTENSION	2117971000000119	hypertension self-management plan agreed
Aurum	Medcode	HYPERTENSION	212961000006118	pre-eclampsia or eclampsia + pre-existing hypertension nos
Aurum	Medcode	HYPERTENSION	213081000006118	pre-exist 2ndry hypertens comp preg childbth and puerperium
Aurum	Medcode	HYPERTENSION	213111000006112	pre-exist hypertension compl preg childbirth and puerperium
Aurum	Medcode	HYPERTENSION	2159168015	patient on maximal tolerated antihypertensive therapy
Aurum	Medcode	HYPERTENSION	2193021000000110	severe hypertension
Aurum	Medcode	HYPERTENSION	2193031000000112	stage 1 hypertension
Aurum	Medcode	HYPERTENSION	2193971000000110	hypertension resistant to drug therapy
Aurum	Medcode	HYPERTENSION	2474335018	hypertension clinical management plan
Aurum	Medcode	HYPERTENSION	2478822013	secondary benign renovascular hypertension
Aurum	Medcode	HYPERTENSION	251674014	h/o: hypertension
Aurum	Medcode	HYPERTENSION	264471012	good hypertension control
Aurum	Medcode	HYPERTENSION	264472017	poor hypertension control
Aurum	Medcode	HYPERTENSION	264473010	hypertension:follow-up default
Aurum	Medcode	HYPERTENSION	264485019	hypertension treatm. started
Aurum	Medcode	HYPERTENSION	264486018	hypertensive treatm.changed
Aurum	Medcode	HYPERTENSION	264487010	hypertension treatm.stopped
Aurum	Medcode	HYPERTENSION	28311000033116	vasodilator antihypertensive drugs
Aurum	Medcode	HYPERTENSION	28411000033112	centrally acting antihypertensive drugs
Aurum	Medcode	HYPERTENSION	299676019	secondary malignant renovascular hypertension
Aurum	Medcode	HYPERTENSION	299677011	secondary malignant hypertension nos
Aurum	Medcode	HYPERTENSION	299678018	secondary benign hypertension
Aurum	Medcode	HYPERTENSION	299680012	secondary benign hypertension nos
Aurum	Medcode	HYPERTENSION	299681011	hypertension secondary to endocrine disorders
Aurum	Medcode	HYPERTENSION	299682016	secondary hypertension nos
Aurum	Medcode	HYPERTENSION	299683014	secondary renovascular hypertension nos
Aurum	Medcode	HYPERTENSION	299684015	hypertension secondary to drug
Aurum	Medcode	HYPERTENSION	299686018	other specified hypertensive disease
Aurum	Medcode	HYPERTENSION	299687010	hypertensive disease nos
Aurum	Medcode	HYPERTENSION	300869017	[x]hypertensive diseases
Aurum	Medcode	HYPERTENSION	300870016	[x]other secondary hypertension
Aurum	Medcode	HYPERTENSION	300871017	[x]hypertension secondary to other renal disorders
Aurum	Medcode	HYPERTENSION	305764016	other pre-existing hypertension in preg/childbirth/puerp
Aurum	Medcode	HYPERTENSION	305818015	pre-eclampsia or eclampsia with pre-existing hypertension
Aurum	Medcode	HYPERTENSION	3117411000006118	high blood pressure
Aurum	Medcode	HYPERTENSION	3117421000006114	hypertensive vascular disease
Aurum	Medcode	HYPERTENSION	3117431000006112	hypertensive vascular degeneration
Aurum	Medcode	HYPERTENSION	3117451000006117	bp - high blood pressure
Aurum	Medcode	HYPERTENSION	3117461000006115	systemic arterial hypertension
Aurum	Medcode	HYPERTENSION	3117471000006110	hbp - high blood pressure
Aurum	Medcode	HYPERTENSION	3117481000006113	ht - hypertension
Aurum	Medcode	HYPERTENSION	3117491000006111	high blood pressure disorder
Aurum	Medcode	HYPERTENSION	3117501000006115	bp+ - hypertension
Aurum	Medcode	HYPERTENSION	3117511000006117	htn - hypertension
Aurum	Medcode	HYPERTENSION	3117521000006113	hypertensive disorder, systemic arterial
Aurum	Medcode	HYPERTENSION	3119661000006114	hypertensive nephropathy
Aurum	Medcode	HYPERTENSION	3135013	benign essential hypertension
Aurum	Medcode	HYPERTENSION	324338010	other hypertensive agent poisoning
Aurum	Medcode	HYPERTENSION	324342013	hypertensive agent poisoning nos
Aurum	Medcode	HYPERTENSION	331291010	adverse reaction to other antihypertensives
Aurum	Medcode	HYPERTENSION	331302012	adverse reaction to antihypertensives nos
Aurum	Medcode	HYPERTENSION	350601000000116	high cost hypertension drugs
Aurum	Medcode	HYPERTENSION	351341000000118	high cost hypertension drugs nos
Aurum	Medcode	HYPERTENSION	351361000000117	other specified high cost hypertension drugs
Aurum	Medcode	HYPERTENSION	351481000006111	[x] adverse reaction to antihypertensives nos
Aurum	Medcode	HYPERTENSION	356121000006111	[x] adverse reaction to other antihypertensives
Aurum	Medcode	HYPERTENSION	3642801000006112	malignant hypertension
Aurum	Medcode	HYPERTENSION	3693711000006119	benign secondary renovascular hypertension
Aurum	Medcode	HYPERTENSION	3784371000006115	accelerated essential hypertension
Aurum	Medcode	HYPERTENSION	3898601000006112	pre-existing hypertension in obstetric context
Aurum	Medcode	HYPERTENSION	3898611000006110	pre-existing hypertension complicating pregnancy
Aurum	Medcode	HYPERTENSION	3950631000006119	accelerated secondary hypertension
Aurum	Medcode	HYPERTENSION	395751018	essential hypertension nos
Aurum	Medcode	HYPERTENSION	395753015	hypertensive renal disease nos
Aurum	Medcode	HYPERTENSION	39871000006113	oth pre-exist hypert in preg/childb/puerp -del with p/n comp
Aurum	Medcode	HYPERTENSION	404471000006113	[x]oth antihyperten drug caus advers eff in therap use, nec
Aurum	Medcode	HYPERTENSION	4199551000006110	antihypertensive poisoning
Aurum	Medcode	HYPERTENSION	4199561000006112	poisoning caused by antihypertensive agent
Aurum	Medcode	HYPERTENSION	422681000006111	[x]poisoning by other antihypertensive drugs, nec
Aurum	Medcode	HYPERTENSION	4356081000006115	hypertension due to renovascular disease
Aurum	Medcode	HYPERTENSION	443764015	on treatment for hypertension
Aurum	Medcode	HYPERTENSION	451424017	antihypertensive therapy
Aurum	Medcode	HYPERTENSION	4540441000006117	history of hypertension
Aurum	Medcode	HYPERTENSION	4634851000006119	treatment for hypertension started
Aurum	Medcode	HYPERTENSION	4634871000006112	hypertensive treatment changed
Aurum	Medcode	HYPERTENSION	4634891000006113	treatment for hypertension stopped
Aurum	Medcode	HYPERTENSION	47076011	renal hypertension
Aurum	Medcode	HYPERTENSION	4775791000006113	malignant secondary renovascular hypertension
Aurum	Medcode	HYPERTENSION	4775831000006118	hypertension secondary to endocrine disorder
Aurum	Medcode	HYPERTENSION	4775861000006110	hypertension caused by drug
Aurum	Medcode	HYPERTENSION	523801000006119	bp - hypertensive disease
Aurum	Medcode	HYPERTENSION	530161000000111	trial reduction of antihypertensive therapy
Aurum	Medcode	HYPERTENSION	530221000000112	trial withdrawal of antihypertensive therapy
Aurum	Medcode	HYPERTENSION	53452019	secondary hypertension
Aurum	Medcode	HYPERTENSION	535591000000118	trial withdrawal of antihypertensive therapy declined
Aurum	Medcode	HYPERTENSION	535651000000113	trial reduction of antihypertensive therapy declined
Aurum	Medcode	HYPERTENSION	64168014	hypertensive disease
Aurum	Medcode	HYPERTENSION	64172013	high blood pressure
Aurum	Medcode	HYPERTENSION	64282015	hypertensive renal disease
Aurum	Medcode	HYPERTENSION	790031000006119	hypertension annual review
Aurum	Medcode	HYPERTENSION	790121000006116	hypertension nos
Aurum	Medcode	HYPERTENSION	80224019	diastolic hypertension
Aurum	Medcode	HYPERTENSION	8286321000006117	resistant hypertension
Aurum	Medcode	HYPERTENSION	8286581000006114	stage 2 hypertension
Aurum	Medcode	HYPERTENSION	84111015	hypertensive encephalopathy
Aurum	Medcode	HYPERTENSION	84112010	hypertensive crisis
Aurum	Medcode	HYPERTENSION	884121000006111	malignant hypertension
Aurum	Medcode	HYPERTENSION	887811000006117	preg.+ pre-existing hypertensn
Aurum	Medcode	HYPERTENSION	909441000006118	[rfc] hypertension
Aurum	Medcode	HYPERTENSION	93494011	systolic hypertension
Aurum	Medcode	HYPERTENSION	940001000006110	hypertension medication review
Aurum	Medcode	HYPERTENSION	99042012	essential hypertension
Aurum	Medcode	HYPERTENSION	99047018	primary hypertension
Aurum	Medcode	LDL	12623411000006112	LDL-C (low density lipoprotein cholesterol) substance concentration in serum
Aurum	Medcode	LDL	259233017	Serum low density lipoprotein cholesterol level
Aurum	Medcode	LDL	259246010	Serum fasting LDL (low density lipoprotein) cholesterol level
Aurum	Medcode	LDL	259247018	Serum random LDL (low density lipoprotein) cholesterol level
Aurum	Medcode	LDL	259569014	Plasma random LDL (low density lipoprotein) cholesterol level
Aurum	Medcode	LDL	259570010	Plasma fasting LDL (low density lipoprotein) cholesterol level
Aurum	Medcode	LDL	2854331000006115	Low density lipoprotein
Aurum	Medcode	LDL	2854351000006110	LDL
Aurum	Medcode	LDL	4079621000006115	LDL cholesterol
Aurum	Medcode	LDL	4217651000006116	Low density lipoprotein cholesterol measurement
Aurum	Medcode	LDL	4217681000006112	LDL - Low density lipoprotein cholesterol level
Aurum	Medcode	LDL	458314019	Plasma LDL (low density lipoprotein) cholesterol level
Aurum	Medcode	LDL	4600231000006111	Serum LDL cholesterol measurement
Aurum	Medcode	LDL	4600241000006118	Serum LDL cholesterol level
Aurum	Medcode	LDL	6550661000006112	Calculated LDL cholesterol level
Aurum	Medcode	LDL	857141000006116	LDL cholesterol level
Aurum	Medcode	SYSTOLIC BLOOD PRESSURE	1780182014	Standing systolic blood pressure
Aurum	Medcode	SYSTOLIC BLOOD PRESSURE	1808011000006111	Systolic blood pressure - left arm
Aurum	Medcode	SYSTOLIC BLOOD PRESSURE	1808041000006110	Systolic blood pressure - right arm
Aurum	Medcode	SYSTOLIC BLOOD PRESSURE	1994021000006115	Home systolic blood pressure
Aurum	Medcode	SYSTOLIC BLOOD PRESSURE	2159155011	Sitting systolic blood pressure
Aurum	Medcode	SYSTOLIC BLOOD PRESSURE	2159157015	Lying systolic blood pressure
Aurum	Medcode	SYSTOLIC BLOOD PRESSURE	2418961000000111	Baseline systolic blood pressure
Aurum	Medcode	SYSTOLIC BLOOD PRESSURE	2533615017	Average home systolic blood pressure
Aurum	Medcode	SYSTOLIC BLOOD PRESSURE	298281000000114	Ambulatory systolic blood pressure
Aurum	Medcode	SYSTOLIC BLOOD PRESSURE	3676271000006117	Systolic blood pressure
Aurum	Medcode	SYSTOLIC BLOOD PRESSURE	458803012	Average systolic blood pressure
Aurum	Medcode	SYSTOLIC BLOOD PRESSURE	458812014	Average 24 hour systolic blood pressure
Aurum	Medcode	SYSTOLIC BLOOD PRESSURE	5527191000006114	Systolic blood pressure
Aurum	Medcode	SYSTOLIC BLOOD PRESSURE	6046311000006118	24 hour systolic blood pressure
Aurum	Medcode	WEIGHT	11905011000006114	O/E - weight
Aurum	Medcode	WEIGHT	1780175010	Baseline weight
Aurum	Medcode	WEIGHT	1910901000006116	Estimated weight
Aurum	Medcode	WEIGHT	1910911000006118	Reported weight
Aurum	Medcode	WEIGHT	2536041016	Weight static
Aurum	Medcode	WEIGHT	253677014	Body weight
Aurum	Medcode	WEIGHT	253688015	O/E - weight NOS
Aurum	Medcode	WEIGHT	2934311000006118	Weight
Aurum	Medcode	WEIGHT	3484791000006113	Weight: body mass
Aurum	Medcode	WEIGHT	3514400010	Current body weight
Aurum	Medcode	WEIGHT	406169014	Weight steady
Aurum	Medcode	WEIGHT	4551811000006113	On examination - weight
Aurum	Medcode	WEIGHT	457849017	Weight of calculus
Aurum	Medcode	WEIGHT	5533851000006117	Weights
Aurum	Medcode	WEIGHT	59281000006111	Weight screening
Aurum	Medcode	WEIGHT	6251151000006116	Body weight measure
Aurum	Medcode	WEIGHT	6702411000006117	General appraisal of patient weight
Aurum	Medcode	WEIGHT	7309791000006112	Dry body weight
Aurum	Medcode	WEIGHT	7309801000006113	Dry weight
Aurum	Medcode	WEIGHT	7879461000006116	Weight
Aurum	Medcode	WEIGHT	7879471000006111	Weight (property)
Aurum	Medcode	WEIGHT	923851000006110	O/E - weight
Aurum	Medcode	WEIGHT	982581000006118	Weight (Over)
Aurum	Medcode	WEIGHT	982591000006115	Weight (Under)
GOLD	Medcode	ANXIETY	101725	[X]Chron post-traumatic stress disorder follow military comb
GOLD	Medcode	ANXIETY	101785	[X]Acute post-traumatic stress disorder follow military comb
GOLD	Medcode	ANXIETY	10344	[X]Generalized anxiety disorder
GOLD	Medcode	ANXIETY	107134	Flooding - obsessional compulsive disorder
GOLD	Medcode	ANXIETY	108107	Patient given advice about management of anxiety
GOLD	Medcode	ANXIETY	11280	[X]Claustrophobia
GOLD	Medcode	ANXIETY	113199	[X]Delayed post-traumat stress disorder follow military comb
GOLD	Medcode	ANXIETY	114506	Referral for guided self-help for anxiety declined
GOLD	Medcode	ANXIETY	115444	[X]Anthropophobia
GOLD	Medcode	ANXIETY	11602	[X]Social phobias
GOLD	Medcode	ANXIETY	11890	C/O - panic attack
GOLD	Medcode	ANXIETY	11913	[X]Mixed anxiety and depressive disorder
GOLD	Medcode	ANXIETY	12508	[X]Needle phobia
GOLD	Medcode	ANXIETY	12635	[X]Simple phobia
GOLD	Medcode	ANXIETY	12838	Agoraphobia without mention of panic attacks
GOLD	Medcode	ANXIETY	14729	Phobic disorder NOS
GOLD	Medcode	ANXIETY	14780	Neurotic disorder NOS
GOLD	Medcode	ANXIETY	14890	[X]Panic disorder with agoraphobia
GOLD	Medcode	ANXIETY	15220	[X]Persistant anxiety depression
GOLD	Medcode	ANXIETY	15566	Obsessive-compulsive disorder NOS
GOLD	Medcode	ANXIETY	16199	Social phobia, fear of eating in public
GOLD	Medcode	ANXIETY	16638	Social phobic disorders
GOLD	Medcode	ANXIETY	16729	[X]Agoraphobia without history of panic disorder
GOLD	Medcode	ANXIETY	1723	Claustrophobia
GOLD	Medcode	ANXIETY	1758	Chronic anxiety
GOLD	Medcode	ANXIETY	18032	[X]Separation anxiety disorder of childhood
GOLD	Medcode	ANXIETY	18248	[X]Animal phobias
GOLD	Medcode	ANXIETY	18399	[X]Mixed obsessional thoughts and acts
GOLD	Medcode	ANXIETY	18603	Social phobia, fear of public washing
GOLD	Medcode	ANXIETY	19000	O/E - panic attack
GOLD	Medcode	ANXIETY	1907	Phobic disorders
GOLD	Medcode	ANXIETY	2030	Obsessional neurosis
GOLD	Medcode	ANXIETY	20634	[X]Predominantly obsessional thoughts or ruminations
GOLD	Medcode	ANXIETY	20773	[X]Organic anxiety disorder
GOLD	Medcode	ANXIETY	20802	Flying phobia
GOLD	Medcode	ANXIETY	21836	[X]Obsessive-compulsive neurosis
GOLD	Medcode	ANXIETY	22721	[X]Obsessive-compulsive disorder, unspecified
